txn_id,sender_id,receiver_id,amount,timestamp,is_fraud,fraud_pattern
TXN291663,ACC623481,ACC325772,13585,2024-06-20 00:29:00,0,none
TXN464750,ACC191161,ACC850800,37050,2024-06-20 14:05:00,0,none
TXN804299,ACC518801,ACC854639,9711,2024-06-20 21:07:00,0,none
TXN700241,ACC850800,ACC654816,22715,2024-06-20 22:05:00,0,none
TXN963723,ACC343962,ACC905635,17306,2024-06-20 22:40:00,0,none
TXN424291,ACC331148,ACC731262,35555,2024-06-21 03:04:00,0,none
TXN154398,ACC881177,ACC376183,39625,2024-06-21 04:58:00,0,none
TXN263097,ACC705397,ACC174870,1394,2024-06-21 05:13:00,0,none
TXN285710,ACC892495,ACC793384,10592,2024-06-21 12:55:00,0,none
TXN308894,ACC969693,ACC377746,7489,2024-06-21 17:28:00,0,none
TXN978302,ACC500156,ACC864544,25611,2024-06-22 06:25:00,0,none
TXN620287,ACC245051,ACC383060,5599,2024-06-22 07:16:00,0,none
TXN804758,ACC452944,ACC263032,8224,2024-06-22 17:21:00,0,none
TXN719019,ACC680099,ACC207473,8198,2024-06-22 18:05:00,0,none
TXN516059,ACC267753,ACC174870,1194,2024-06-22 22:44:00,0,none
TXN555884,ACC571029,ACC883300,23316,2024-06-23 00:00:00,1,circular
TXN103402,ACC883300,ACC476417,24131,2024-06-23 00:19:00,1,circular
TXN854639,ACC476417,ACC571029,23424,2024-06-23 00:56:00,1,circular
TXN753756,ACC498591,ACC814825,25903,2024-06-23 02:45:00,0,none
TXN888939,ACC379786,ACC358607,35496,2024-06-23 03:46:00,0,none
TXN745073,ACC725380,ACC145561,24075,2024-06-23 05:18:00,0,none
TXN689318,ACC632342,ACC322955,7658,2024-06-23 05:45:00,0,none
TXN832168,ACC930555,ACC731262,2391,2024-06-23 06:01:00,0,none
TXN991613,ACC905635,ACC832052,24686,2024-06-23 06:20:00,0,none
TXN454779,ACC900581,ACC267753,9765,2024-06-23 08:42:00,0,none
TXN197046,ACC287330,ACC127824,12166,2024-06-23 19:42:00,0,none
TXN454820,ACC514850,ACC946335,30397,2024-06-23 20:55:00,0,none
TXN353080,ACC338968,ACC319684,36884,2024-06-23 23:57:00,0,none
TXN254444,ACC391369,ACC765822,7722,2024-06-24 04:08:00,0,none
TXN532373,ACC498591,ACC759176,40372,2024-06-24 06:55:00,0,none
TXN328860,ACC207175,ACC195325,23094,2024-06-24 07:46:00,0,none
TXN276216,ACC379786,ACC571029,32099,2024-06-24 10:03:00,0,none
TXN267378,ACC680099,ACC900581,43548,2024-06-24 14:27:00,0,none
TXN542875,ACC246413,ACC211579,26866,2024-06-24 19:22:00,0,none
TXN469311,ACC905635,ACC174870,40670,2024-06-25 02:09:00,0,none
TXN608306,ACC391369,ACC131244,5909,2024-06-25 10:23:00,0,none
TXN322096,ACC623481,ACC330283,31886,2024-06-25 15:37:00,0,none
TXN533911,ACC663054,ACC271339,37169,2024-06-25 18:13:00,0,none
TXN491172,ACC813536,ACC832052,37527,2024-06-26 02:21:00,0,none
TXN197573,ACC126225,ACC634277,27002,2024-06-26 04:03:00,0,none
TXN772875,ACC555884,ACC379946,22356,2024-06-26 08:40:00,0,none
TXN722408,ACC440035,ACC287330,31536,2024-06-26 09:01:00,0,none
TXN719221,ACC864544,ACC376183,41189,2024-06-26 10:48:00,0,none
TXN932196,ACC246316,ACC429963,20370,2024-06-26 11:52:00,0,none
TXN220294,ACC705397,ACC379786,16251,2024-06-26 13:11:00,0,none
TXN971084,ACC407757,ACC913694,30043,2024-06-26 13:49:00,0,none
TXN475876,ACC892495,ACC498591,10040,2024-06-26 19:39:00,0,none
TXN484757,ACC340174,ACC456699,43337,2024-06-26 19:48:00,0,none
TXN145843,ACC263032,ACC430776,39979,2024-06-26 20:28:00,0,none
TXN425236,ACC440035,ACC376183,4294,2024-06-27 00:35:00,0,none
TXN606828,ACC249811,ACC712982,33700,2024-06-27 02:56:00,0,none
TXN537420,ACC216739,ACC319684,42756,2024-06-27 05:19:00,0,none
TXN384218,ACC245051,ACC249811,38123,2024-06-27 06:37:00,0,none
TXN356578,ACC127824,ACC671412,43151,2024-06-27 11:12:00,0,none
TXN720432,ACC500156,ACC694731,36319,2024-06-27 11:54:00,0,none
TXN701975,ACC881177,ACC407757,29221,2024-06-27 13:38:00,0,none
TXN172827,ACC245051,ACC172933,28444,2024-06-27 14:07:00,0,none
TXN490527,ACC220116,ACC331148,41751,2024-06-27 17:34:00,0,none
TXN587455,ACC440035,ACC476417,21622,2024-06-27 18:20:00,0,none
TXN258002,ACC864544,ACC497887,31208,2024-06-27 21:53:00,0,none
TXN439566,ACC898975,ACC133659,3172,2024-06-28 01:28:00,0,none
TXN766023,ACC429963,ACC835392,18392,2024-06-28 01:54:00,0,none
TXN560623,ACC319684,ACC584714,30485,2024-06-28 16:51:00,0,none
TXN830286,ACC329974,ACC969693,28289,2024-06-28 16:59:00,0,none
TXN947311,ACC542417,ACC482554,16910,2024-06-28 23:19:00,0,none
TXN227885,ACC900581,ACC969693,29529,2024-06-28 23:28:00,0,none
TXN413118,ACC663054,ACC308496,49543,2024-06-29 00:00:00,1,structuring
TXN416110,ACC542417,ACC356702,41889,2024-06-29 02:02:00,0,none
TXN664365,ACC663054,ACC850800,49530,2024-06-29 04:00:00,1,structuring
TXN994905,ACC663054,ACC377746,49711,2024-06-29 04:00:00,1,structuring
TXN398357,ACC322955,ACC876646,34556,2024-06-29 07:42:00,0,none
TXN936677,ACC329974,ACC379786,37639,2024-06-29 13:37:00,0,none
TXN628597,ACC969693,ACC191161,40411,2024-06-29 18:17:00,0,none
TXN679720,ACC191161,ACC898975,21589,2024-06-29 18:42:00,0,none
TXN354016,ACC983794,ACC944151,4043,2024-06-29 20:01:00,0,none
TXN414985,ACC865179,ACC211579,20187,2024-06-30 01:32:00,0,none
TXN821846,ACC265840,ACC892495,6364,2024-06-30 02:44:00,0,none
TXN657487,ACC969693,ACC623481,13156,2024-06-30 03:26:00,0,none
TXN643810,ACC498591,ACC765822,3768,2024-06-30 06:36:00,0,none
TXN388060,ACC759176,ACC375504,9723,2024-06-30 07:33:00,0,none
TXN776624,ACC877572,ACC230889,35377,2024-06-30 07:58:00,0,none
TXN501620,ACC322955,ACC191161,13571,2024-06-30 10:10:00,0,none
TXN265969,ACC340174,ACC617488,18930,2024-06-30 14:24:00,0,none
TXN282176,ACC246316,ACC881177,4276,2024-06-30 16:09:00,0,none
TXN132591,ACC813536,ACC835392,36934,2024-06-30 22:29:00,0,none
TXN728692,ACC338968,ACC555884,21800,2024-07-01 00:01:00,0,none
TXN811902,ACC759176,ACC322955,13574,2024-07-01 01:25:00,0,none
TXN571514,ACC624902,ACC319684,40647,2024-07-01 01:48:00,0,none
TXN718990,ACC881177,ACC654816,6410,2024-07-01 02:30:00,0,none
TXN557244,ACC270555,ACC287330,13152,2024-07-01 02:41:00,0,none
TXN611088,ACC850800,ACC265840,43533,2024-07-01 03:25:00,0,none
TXN184349,ACC814825,ACC498591,21623,2024-07-01 07:29:00,0,none
TXN309612,ACC476417,ACC905635,19283,2024-07-01 10:52:00,0,none
TXN462831,ACC774079,ACC249811,5668,2024-07-01 11:38:00,0,none
TXN122390,ACC876646,ACC629903,9329,2024-07-01 13:14:00,0,none
TXN771366,ACC214975,ACC383060,28001,2024-07-01 22:53:00,0,none
TXN769054,ACC816751,ACC913694,18579,2024-07-02 06:15:00,0,none
TXN217369,ACC174870,ACC330283,34707,2024-07-02 08:39:00,0,none
TXN544393,ACC876646,ACC430776,30580,2024-07-02 11:59:00,0,none
TXN232981,ACC321231,ACC590785,18709,2024-07-02 12:54:00,0,none
TXN649857,ACC865179,ACC376183,13078,2024-07-02 19:19:00,0,none
TXN234041,ACC246316,ACC191161,36577,2024-07-02 21:12:00,0,none
TXN537020,ACC133659,ACC308496,8599,2024-07-03 00:55:00,0,none
TXN772844,ACC391476,ACC854639,3378,2024-07-03 06:09:00,0,none
TXN571233,ACC772097,ACC738720,34012,2024-07-03 06:36:00,0,none
TXN223264,ACC334053,ACC881177,731,2024-07-03 07:26:00,0,none
TXN494220,ACC974628,ACC133326,12575,2024-07-03 11:21:00,0,none
TXN211760,ACC265840,ACC207175,43201,2024-07-03 16:33:00,0,none
TXN690500,ACC182627,ACC575763,25080,2024-07-04 00:31:00,0,none
TXN390870,ACC211579,ACC719176,5373,2024-07-04 15:52:00,0,none
TXN503519,ACC905635,ACC246316,29093,2024-07-04 20:57:00,0,none
TXN195201,ACC321231,ACC331148,31824,2024-07-04 21:25:00,0,none
TXN343467,ACC391369,ACC127824,30618,2024-07-04 22:09:00,0,none
TXN361650,ACC340174,ACC197251,27465,2024-07-05 00:00:00,1,layering
TXN687080,ACC197251,ACC498591,24608,2024-07-05 00:03:00,1,layering
TXN348237,ACC211579,ACC814825,23319,2024-07-05 00:12:00,1,layering
TXN885884,ACC498591,ACC211579,24032,2024-07-05 00:16:00,1,layering
TXN950155,ACC814825,ACC946335,22780,2024-07-05 00:16:00,1,layering
TXN845652,ACC145561,ACC876646,42464,2024-07-05 06:14:00,0,none
TXN745239,ACC850800,ACC748564,1745,2024-07-05 08:35:00,0,none
TXN847986,ACC969693,ACC719176,39637,2024-07-05 13:52:00,0,none
TXN721686,ACC246316,ACC211579,42270,2024-07-05 14:55:00,0,none
TXN401602,ACC748564,ACC705397,29491,2024-07-05 17:40:00,0,none
TXN319869,ACC900581,ACC131244,23469,2024-07-05 21:25:00,0,none
TXN235073,ACC983794,ACC905635,6255,2024-07-05 23:12:00,0,none
TXN627611,ACC126225,ACC575435,8168,2024-07-06 15:31:00,0,none
TXN187889,ACC249811,ACC182627,27281,2024-07-06 17:28:00,0,none
TXN715332,ACC802729,ACC377746,8119,2024-07-06 17:43:00,0,none
TXN409636,ACC133659,ACC383060,30015,2024-07-06 19:30:00,0,none
TXN515645,ACC719176,ACC654816,36817,2024-07-06 21:49:00,0,none
TXN263503,ACC245051,ACC900581,41247,2024-07-07 00:06:00,0,none
TXN700067,ACC197251,ACC329974,11401,2024-07-07 01:24:00,0,none
TXN408054,ACC207473,ACC617488,8884,2024-07-07 08:16:00,0,none
TXN319162,ACC883300,ACC575763,13856,2024-07-07 08:22:00,0,none
TXN143993,ACC340174,ACC356702,4485,2024-07-07 15:18:00,0,none
TXN494812,ACC617488,ACC671412,38251,2024-07-07 18:18:00,0,none
TXN321321,ACC974628,ACC748564,40087,2024-07-07 19:54:00,0,none
TXN386050,ACC881177,ACC216739,19828,2024-07-07 20:32:00,0,none
TXN560237,ACC898975,ACC725380,19405,2024-07-07 21:51:00,0,none
TXN172306,ACC330283,ACC430776,49036,2024-07-08 00:00:00,1,structuring
TXN962276,ACC330283,ACC498591,49003,2024-07-08 02:00:00,1,structuring
TXN497859,ACC680099,ACC584714,24197,2024-07-08 02:35:00,0,none
TXN113266,ACC330283,ACC883300,49739,2024-07-08 04:00:00,1,structuring
TXN563324,ACC946335,ACC267753,27514,2024-07-08 04:27:00,0,none
TXN844756,ACC363626,ACC498591,9792,2024-07-08 14:55:00,0,none
TXN143150,ACC497887,ACC211579,29394,2024-07-08 14:56:00,0,none
TXN952117,ACC813536,ACC575763,2902,2024-07-08 18:36:00,0,none
TXN852233,ACC719176,ACC680099,11008,2024-07-09 00:46:00,0,none
TXN556112,ACC334053,ACC624902,19615,2024-07-09 01:08:00,0,none
TXN426203,ACC663054,ACC377746,2782,2024-07-09 01:38:00,0,none
TXN791174,ACC379786,ACC479580,11994,2024-07-09 05:43:00,0,none
TXN398641,ACC883300,ACC343962,19158,2024-07-09 10:01:00,0,none
TXN549407,ACC731262,ACC816751,10067,2024-07-10 03:30:00,0,none
TXN335426,ACC542417,ACC198246,10594,2024-07-10 06:36:00,0,none
TXN795466,ACC207473,ACC575435,34517,2024-07-10 09:52:00,0,none
TXN849666,ACC663054,ACC876646,14956,2024-07-10 11:54:00,0,none
TXN844479,ACC216739,ACC145561,27904,2024-07-10 13:32:00,0,none
TXN729402,ACC440035,ACC407757,4699,2024-07-10 13:51:00,0,none
TXN567672,ACC379946,ACC584714,30528,2024-07-10 15:17:00,0,none
TXN548709,ACC482554,ACC555884,12133,2024-07-11 02:48:00,0,none
TXN495521,ACC814825,ACC207175,18791,2024-07-11 09:55:00,0,none
TXN988324,ACC765822,ACC498591,9277,2024-07-11 13:59:00,0,none
TXN632216,ACC249811,ACC476417,43667,2024-07-11 14:27:00,0,none
TXN507466,ACC482554,ACC148050,17423,2024-07-11 17:21:00,0,none
TXN404154,ACC877572,ACC377746,19737,2024-07-11 18:51:00,0,none
TXN582732,ACC629903,ACC265840,9570,2024-07-11 23:00:00,0,none
TXN961574,ACC482554,ACC379786,1246,2024-07-12 02:55:00,0,none
TXN447177,ACC983794,ACC623481,27322,2024-07-12 03:50:00,0,none
TXN599374,ACC363626,ACC835392,23565,2024-07-12 09:19:00,0,none
TXN125918,ACC216739,ACC133659,15821,2024-07-12 10:07:00,0,none
TXN339431,ACC654816,ACC216739,3136,2024-07-12 12:33:00,0,none
TXN798566,ACC694731,ACC391476,44097,2024-07-12 13:11:00,0,none
TXN478458,ACC220116,ACC479580,4320,2024-07-12 13:27:00,0,none
TXN400687,ACC321231,ACC725380,6085,2024-07-12 16:57:00,0,none
TXN168110,ACC246316,ACC174870,10167,2024-07-13 03:48:00,0,none
TXN444589,ACC391369,ACC770487,34375,2024-07-13 05:22:00,0,none
TXN434132,ACC793384,ACC983794,27529,2024-07-13 09:01:00,0,none
TXN920039,ACC220116,ACC334053,18507,2024-07-13 11:05:00,0,none
TXN910208,ACC220116,ACC575435,33775,2024-07-13 13:10:00,0,none
TXN807784,ACC126225,ACC542417,36069,2024-07-13 14:16:00,0,none
TXN789504,ACC211579,ACC245051,25325,2024-07-13 16:37:00,0,none
TXN946432,ACC207175,ACC542417,40411,2024-07-13 17:59:00,0,none
TXN602171,ACC265840,ACC403445,4161,2024-07-13 18:08:00,0,none
TXN434617,ACC376183,ACC910620,8529,2024-07-13 18:24:00,0,none
TXN704402,ACC263032,ACC340174,4662,2024-07-14 00:59:00,0,none
TXN444625,ACC629903,ACC169403,41250,2024-07-14 09:02:00,0,none
TXN447596,ACC624902,ACC379946,31643,2024-07-14 13:51:00,0,none
TXN956526,ACC133659,ACC634277,21750,2024-07-14 17:30:00,0,none
TXN777388,ACC343962,ACC514850,22925,2024-07-14 20:14:00,0,none
TXN599704,ACC263032,ACC246413,14823,2024-07-14 22:26:00,0,none
TXN678490,ACC881177,ACC738720,16250,2024-07-15 00:03:00,0,none
TXN185000,ACC832052,ACC391476,30256,2024-07-15 02:40:00,0,none
TXN296243,ACC887352,ACC230889,16041,2024-07-15 04:15:00,0,none
TXN482201,ACC207175,ACC671412,35655,2024-07-15 05:32:00,0,none
TXN699166,ACC334053,ACC356702,7045,2024-07-15 13:42:00,0,none
TXN415743,ACC191161,ACC680099,43916,2024-07-15 14:11:00,0,none
TXN979962,ACC158655,ACC271339,4084,2024-07-15 17:38:00,0,none
TXN985249,ACC498591,ACC632342,22452,2024-07-15 20:17:00,0,none
TXN140989,ACC197251,ACC913694,9214,2024-07-15 22:11:00,0,none
TXN311499,ACC895667,ACC905635,28305,2024-07-16 09:25:00,0,none
TXN755106,ACC343962,ACC430776,7310,2024-07-16 09:41:00,0,none
TXN411166,ACC330283,ACC440035,19782,2024-07-16 09:56:00,0,none
TXN883641,ACC391476,ACC575763,13742,2024-07-16 10:23:00,0,none
TXN163029,ACC249811,ACC881177,40998,2024-07-16 12:59:00,0,none
TXN920347,ACC946335,ACC263032,2572,2024-07-16 16:45:00,0,none
TXN554527,ACC379786,ACC719176,39581,2024-07-16 19:50:00,0,none
TXN183057,ACC719176,ACC376183,34356,2024-07-16 23:11:00,0,none
TXN924718,ACC944151,ACC267753,35289,2024-07-17 10:45:00,0,none
TXN632599,ACC482554,ACC158655,29423,2024-07-17 11:50:00,0,none
TXN543380,ACC857168,ACC983794,43317,2024-07-17 12:17:00,0,none
TXN978821,ACC719176,ACC325772,18752,2024-07-17 18:32:00,0,none
TXN276636,ACC590785,ACC542666,44892,2024-07-17 23:25:00,0,none
TXN445356,ACC407757,ACC331148,22357,2024-07-17 23:26:00,0,none
TXN452457,ACC930555,ACC632342,49369,2024-07-18 00:00:00,1,structuring
TXN457137,ACC854639,ACC584714,2441,2024-07-18 00:44:00,0,none
TXN233827,ACC930555,ACC319684,49274,2024-07-18 02:00:00,1,structuring
TXN513160,ACC930555,ACC802729,49212,2024-07-18 03:00:00,1,structuring
TXN432441,ACC391476,ACC430776,37232,2024-07-18 03:01:00,0,none
TXN148693,ACC814825,ACC759176,7264,2024-07-18 03:40:00,0,none
TXN859359,ACC930555,ACC440035,48338,2024-07-18 04:00:00,1,structuring
TXN512668,ACC375504,ACC376183,10850,2024-07-18 08:35:00,0,none
TXN534152,ACC864544,ACC895667,29532,2024-07-18 08:56:00,0,none
TXN936212,ACC488162,ACC174870,29342,2024-07-18 11:51:00,0,none
TXN822040,ACC334053,ACC895667,10918,2024-07-18 12:50:00,0,none
TXN453928,ACC854639,ACC145561,40840,2024-07-18 17:12:00,0,none
TXN232177,ACC197251,ACC500156,28752,2024-07-19 00:39:00,0,none
TXN750817,ACC263032,ACC500156,38151,2024-07-19 01:18:00,0,none
TXN736249,ACC632342,ACC738720,42916,2024-07-19 05:07:00,0,none
TXN790229,ACC712982,ACC671412,1743,2024-07-19 05:19:00,0,none
TXN737846,ACC197251,ACC793384,8770,2024-07-19 06:15:00,0,none
TXN717363,ACC500156,ACC479580,44258,2024-07-19 09:08:00,0,none
TXN670027,ACC430776,ACC759176,31196,2024-07-19 11:38:00,0,none
TXN334639,ACC195325,ACC946335,42622,2024-07-19 12:35:00,0,none
TXN699809,ACC520651,ACC145561,11785,2024-07-19 13:12:00,0,none
TXN716029,ACC881177,ACC174870,30578,2024-07-19 13:40:00,0,none
TXN315829,ACC133659,ACC245051,44555,2024-07-19 14:11:00,0,none
TXN188047,ACC543143,ACC133659,3416,2024-07-19 15:09:00,0,none
TXN937255,ACC910620,ACC174870,19297,2024-07-19 20:21:00,0,none
TXN786837,ACC198246,ACC724834,6191,2024-07-19 22:20:00,0,none
TXN332665,ACC575763,ACC263032,1922,2024-07-19 22:42:00,0,none
TXN253023,ACC793384,ACC772097,28986,2024-07-19 22:46:00,0,none
TXN167154,ACC169403,ACC671412,17408,2024-07-20 01:58:00,0,none
TXN506951,ACC854639,ACC340174,21873,2024-07-20 02:57:00,0,none
TXN360647,ACC430776,ACC172933,15331,2024-07-20 03:15:00,0,none
TXN299869,ACC214975,ACC452944,5075,2024-07-20 03:46:00,0,none
TXN472060,ACC429963,ACC575435,18827,2024-07-20 04:08:00,0,none
TXN958121,ACC705397,ACC246413,16798,2024-07-20 10:30:00,0,none
TXN325663,ACC440035,ACC380746,12670,2024-07-20 14:22:00,0,none
TXN107482,ACC694731,ACC854639,7770,2024-07-20 22:59:00,0,none
TXN621480,ACC684004,ACC724834,20391,2024-07-21 04:37:00,0,none
TXN734787,ACC575763,ACC772097,42034,2024-07-21 05:48:00,0,none
TXN917911,ACC287330,ACC623481,4998,2024-07-21 07:34:00,0,none
TXN349628,ACC133659,ACC383060,9299,2024-07-21 12:36:00,0,none
TXN179184,ACC518801,ACC813536,34291,2024-07-21 14:20:00,0,none
TXN250152,ACC814825,ACC514850,28715,2024-07-21 14:52:00,0,none
TXN468959,ACC112038,ACC832052,9677,2024-07-21 16:20:00,0,none
TXN581061,ACC634277,ACC793384,43620,2024-07-21 18:23:00,0,none
TXN197582,ACC634277,ACC338968,37265,2024-07-21 20:09:00,0,none
TXN735615,ACC765822,ACC358607,44175,2024-07-21 21:23:00,0,none
TXN887775,ACC488162,ACC191161,39772,2024-07-22 01:46:00,0,none
TXN848244,ACC169403,ACC322955,31353,2024-07-22 06:21:00,0,none
TXN497803,ACC759176,ACC169403,12081,2024-07-22 09:06:00,0,none
TXN824038,ACC748564,ACC245051,34998,2024-07-22 11:13:00,0,none
TXN514507,ACC731262,ACC322955,36969,2024-07-22 11:53:00,0,none
TXN177103,ACC969693,ACC321231,30014,2024-07-22 16:28:00,0,none
TXN677438,ACC391476,ACC148050,6248,2024-07-22 17:26:00,0,none
TXN181239,ACC265840,ACC816751,14684,2024-07-22 21:06:00,0,none
TXN491559,ACC719176,ACC575763,41957,2024-07-23 00:00:00,1,circular
TXN573417,ACC575763,ACC944151,41632,2024-07-23 00:21:00,1,circular
TXN335612,ACC944151,ACC881177,41574,2024-07-23 00:24:00,1,circular
TXN122056,ACC881177,ACC857168,42111,2024-07-23 00:45:00,1,circular
TXN341292,ACC857168,ACC719176,42111,2024-07-23 01:28:00,1,circular
TXN277272,ACC267753,ACC195325,13084,2024-07-23 01:39:00,0,none
TXN703853,ACC403445,ACC584714,25145,2024-07-23 02:36:00,0,none
TXN938373,ACC246413,ACC793384,10284,2024-07-23 05:23:00,0,none
TXN590033,ACC624902,ACC334053,1495,2024-07-23 09:35:00,0,none
TXN864672,ACC214975,ACC974628,16849,2024-07-23 17:15:00,0,none
TXN200181,ACC363626,ACC430776,37996,2024-07-24 08:14:00,0,none
TXN660957,ACC555884,ACC974628,7202,2024-07-24 10:18:00,0,none
TXN724840,ACC731262,ACC765822,9795,2024-07-24 16:23:00,0,none
TXN159406,ACC211579,ACC169403,12335,2024-07-24 18:43:00,0,none
TXN975355,ACC913694,ACC331148,28686,2024-07-25 00:28:00,0,none
TXN440698,ACC334053,ACC575763,3690,2024-07-25 00:58:00,0,none
TXN300845,ACC488162,ACC377746,18620,2024-07-25 01:45:00,0,none
TXN929783,ACC930555,ACC814825,10785,2024-07-25 03:21:00,0,none
TXN902930,ACC340174,ACC265840,40676,2024-07-25 04:02:00,0,none
TXN500098,ACC249811,ACC440035,42056,2024-07-25 06:07:00,0,none
TXN813011,ACC654816,ACC197251,39917,2024-07-25 08:38:00,0,none
TXN953009,ACC719176,ACC197251,2333,2024-07-25 09:09:00,0,none
TXN184643,ACC850800,ACC216739,6341,2024-07-25 14:34:00,0,none
TXN444603,ACC321231,ACC377746,34198,2024-07-25 14:59:00,0,none
TXN692332,ACC498591,ACC220116,2034,2024-07-25 17:17:00,0,none
TXN663539,ACC482554,ACC663054,8757,2024-07-25 17:59:00,0,none
TXN146037,ACC802729,ACC694731,13464,2024-07-25 21:01:00,0,none
TXN389455,ACC883300,ACC479580,29212,2024-07-25 23:22:00,0,none
TXN398882,ACC344098,ACC850800,30762,2024-07-26 01:39:00,0,none
TXN402143,ACC379946,ACC197251,23642,2024-07-26 01:56:00,0,none
TXN109717,ACC877572,ACC765822,22457,2024-07-26 05:04:00,0,none
TXN703075,ACC263032,ACC680099,23263,2024-07-26 09:04:00,0,none
TXN625927,ACC375504,ACC287330,12379,2024-07-26 11:12:00,0,none
TXN809217,ACC624902,ACC133659,40515,2024-07-26 11:28:00,0,none
TXN785815,ACC671412,ACC719176,10379,2024-07-26 12:06:00,0,none
TXN460971,ACC905635,ACC429963,6423,2024-07-26 13:56:00,0,none
TXN100561,ACC158655,ACC759176,14392,2024-07-26 18:16:00,0,none
TXN766157,ACC126225,ACC864544,33704,2024-07-26 19:46:00,0,none
TXN560295,ACC542666,ACC881177,43549,2024-07-27 06:19:00,0,none
TXN305225,ACC195325,ACC319684,29172,2024-07-27 07:46:00,0,none
TXN859687,ACC969693,ACC287330,40736,2024-07-27 14:24:00,0,none
TXN912378,ACC379786,ACC748564,25473,2024-07-27 15:21:00,0,none
TXN229988,ACC930555,ACC814825,24320,2024-07-27 17:08:00,0,none
TXN547883,ACC969693,ACC197251,23654,2024-07-27 21:00:00,0,none
TXN662513,ACC331148,ACC898975,9963,2024-07-27 21:18:00,0,none
TXN573866,ACC145561,ACC329974,24665,2024-07-28 01:02:00,0,none
TXN621091,ACC590785,ACC883300,14529,2024-07-28 05:54:00,0,none
TXN878476,ACC663054,ACC624902,33983,2024-07-28 10:50:00,0,none
TXN414750,ACC617488,ACC731262,43348,2024-07-28 11:43:00,0,none
TXN126539,ACC169403,ACC131244,16607,2024-07-28 13:47:00,0,none
TXN118950,ACC584714,ACC634277,4676,2024-07-28 14:13:00,0,none
TXN848225,ACC983794,ACC623481,17945,2024-07-28 16:30:00,0,none
TXN279337,ACC983794,ACC705397,42239,2024-07-28 17:02:00,0,none
TXN842640,ACC500156,ACC974628,31250,2024-07-28 18:16:00,0,none
TXN837435,ACC629903,ACC131244,10845,2024-07-28 18:22:00,0,none
TXN644973,ACC452944,ACC500156,24174,2024-07-28 21:54:00,0,none
TXN911329,ACC220116,ACC407419,27818,2024-07-28 23:06:00,0,none
TXN191549,ACC748564,ACC684004,12218,2024-07-28 23:40:00,0,none
TXN432963,ACC814825,ACC770487,27690,2024-07-29 01:07:00,0,none
TXN520040,ACC158655,ACC246316,24258,2024-07-29 03:40:00,0,none
TXN162535,ACC772097,ACC946335,39496,2024-07-29 03:50:00,0,none
TXN134283,ACC380746,ACC898975,35732,2024-07-29 04:52:00,0,none
TXN665979,ACC488162,ACC329974,9683,2024-07-29 15:14:00,0,none
TXN570700,ACC338968,ACC835392,29053,2024-07-29 15:43:00,0,none
TXN215695,ACC330283,ACC479580,37971,2024-07-29 20:57:00,0,none
TXN994940,ACC131244,ACC671412,9453,2024-07-29 21:02:00,0,none
TXN748133,ACC802729,ACC325772,41601,2024-07-29 22:22:00,0,none
TXN264618,ACC883300,ACC854639,15529,2024-07-30 07:23:00,0,none
TXN192055,ACC497887,ACC705397,4755,2024-07-30 10:26:00,0,none
TXN147431,ACC308496,ACC983794,8123,2024-07-30 11:50:00,0,none
TXN214699,ACC375504,ACC344098,37676,2024-07-30 15:37:00,0,none
TXN275133,ACC793384,ACC375504,20042,2024-07-30 18:35:00,0,none
TXN730255,ACC864544,ACC624902,2398,2024-07-30 20:22:00,0,none
TXN483588,ACC684004,ACC898975,39140,2024-07-30 21:34:00,0,none
TXN705193,ACC322955,ACC133659,32117,2024-07-30 23:01:00,0,none
TXN762652,ACC270555,ACC376183,9909,2024-07-31 02:20:00,0,none
TXN862538,ACC391369,ACC514850,29234,2024-07-31 03:22:00,0,none
TXN460317,ACC356702,ACC263032,21266,2024-07-31 03:49:00,0,none
TXN443767,ACC182627,ACC429963,36982,2024-07-31 04:55:00,0,none
TXN386735,ACC391476,ACC488162,32941,2024-07-31 06:14:00,0,none
TXN767153,ACC629903,ACC379946,19496,2024-07-31 09:11:00,0,none
TXN706224,ACC725380,ACC158655,43512,2024-07-31 10:45:00,0,none
TXN334807,ACC375504,ACC712982,16111,2024-07-31 12:19:00,0,none
TXN725920,ACC584714,ACC969693,1308,2024-07-31 12:24:00,0,none
TXN583863,ACC330283,ACC265840,33161,2024-07-31 12:39:00,0,none
TXN275377,ACC271339,ACC802729,14952,2024-07-31 16:38:00,0,none
TXN387636,ACC375504,ACC158655,36764,2024-07-31 17:27:00,0,none
TXN625808,ACC407419,ACC731262,31312,2024-07-31 19:41:00,0,none
TXN261943,ACC211579,ACC197251,40309,2024-07-31 20:53:00,0,none
TXN130353,ACC375504,ACC584714,4177,2024-08-01 14:58:00,0,none
TXN360400,ACC877572,ACC375504,34542,2024-08-01 15:28:00,0,none
TXN182760,ACC498591,ACC671412,36248,2024-08-01 21:56:00,0,none
TXN926372,ACC383060,ACC892495,17576,2024-08-02 02:54:00,0,none
TXN451258,ACC338968,ACC892495,31346,2024-08-02 03:07:00,0,none
TXN741194,ACC214975,ACC813536,8859,2024-08-02 05:14:00,0,none
TXN776703,ACC590785,ACC629903,5901,2024-08-02 11:04:00,0,none
TXN141406,ACC930555,ACC169403,37136,2024-08-02 14:30:00,0,none
TXN695213,ACC946335,ACC520651,29326,2024-08-02 17:23:00,0,none
TXN754644,ACC887352,ACC584714,25462,2024-08-02 17:42:00,0,none
